May 16 (Reuters) - Nikkei:* Toyota Motor to build new Malaysian plant - Nikkei* New facility will be built by UMW Toyota Motor, JV involving Toyota Tsusho and UMW Holdings, at estimated cost of 30 billion yen ($275 mln) - Nikkei* New facility slated to come online as early as 2018, churning out 50,000 vehicles a year - Nikkei Source text (s.nikkei.com/1R4mHdb) Further company coverage:	1.371633038
LONDON (Reuters) - Japanese carmaker Toyota said it plans to invest 240 million pounds ($294 million) to upgrade its car plant in central England for future output, but retaining tariff-free access to EU markets after Brexit remained crucial.The company said it would also move to use more locally sourced components, an area carmakers in Britain are focusing on as a way to overcome currency fluctuations and potentially meet new local content rules which could come into force after Britain leaves the European Union.Toyota builds the Auris hatchback and the Avensis family car at the plant in Burnaston in Derbyshire. It said it would begin upgrading equipment and technology at the plant this year to allow it to build models on its new car-building platform, which can be used for different models and is being rolled out globally.“Our investment demonstrates that, as a company, we are doing all we can to raise the competitiveness of our Burnaston plant in Derbyshire,�� Chief Executive of Toyota Motor Europe Johan van Zyl said in a statement.The British government would contribute an additional 21 million pounds to the investment, the carmaker said.Toyota said last week that it could delay a decision on whether to build its next-generation Auris model in Britain to see the outcome of Brexit negotiations.The carmaker, which also operates an engine plant in North Wales, has invested over 2.5 billion pounds in Britain and employs over 3,000 people at its sites.Only 41 percent of the parts in British-built cars are made within the country on average, less than the typical 50 to 55 percent local content requirement which Britain would have to agree to in some bilateral trade deals.But van Zyl warned that it was important for the government to secure unfettered access to Europe for British-built car exports as part of a Brexit deal.“Continued tariff-and-barrier free market access between the UK and Europe that is predictable and uncomplicated will be vital for future success,�� he said.	-5.427323768
TOKYO, May 12 (Reuters) - Japan’s Nikkei pared early losses and turned higher on Thursday after the yen weakened, but gains were capped by dismal earnings from companies such as Toyota Motor Corp.The Nikkei share average gained 0.3 percent to 16,623.95 points by mid-afternoon, putting the benchmark index on course to post its four straight session of gains.“The yen’s weakness is lifting investor appetite,�� said Hikaru Sato, a senior technical analyst at Daiwa Securities.Toyota fell 1.4 percent, but had tumbled as much as 4.5 percent earlier after it forecast a 40 percent decline in operating profit for the current fiscal year.By 0532 GMT, the dollar was up 0.5 percent to 108.90 yen .The broader Topix added 0.1 percent to 1,335.83 and the JPX-Nikkei Index 400 advanced 0.1 percent to 12,074.26. (Reporting by Ayai Tomisawa; Editing by Kim Coghill)	0.3057802328
TOKYO (Reuters) - Japanese Prime Minister Shinzo Abe will ease regulations to allow for self-driving cars to be tested on public roads from fiscal 2017 with the aim of companies providing the service for the 2020 Olympics in Tokyo.Abe’s decision, which came from a meeting with the head of Toyota Motor Corp and other executives, could be a boon for Japan’s auto sector as they catch up with Google in the development of self-driving cars.Promoting the technology could also spark innovation and capital expenditure, two elements that economists say are essential if Japan wants to break out of its decades-long cycle of bouncing in and out of recession.“Investment holds the key to higher productivity, and based on this investment we can take the lead in sparking the next industrial revolution,�� Abe said on Thursday.Toyota, Nissan Motor Co and Honda Motor Co, all hope to bring a car to market around 2020 that the driver can switch to autopilot mode and want to use the Tokyo Olympics as a platform to unveil their cars of the future.This vision should become easier to realize now that Abe has come out in support of the plan, because this commits the government to scaling back Japan’s often onerous regulations, a government official told reporters.The government is not planning to offer subsidies related to the development of self-driving cars, the official said.Abe will also ease regulations to allow small drones to deliver packages in three years, which could encourage innovation in another field that Japan has lagged behind in recent years.Abe’s administration is trying to revive its economic agenda by focusing on ways to get companies to increase domestic capital expenditure.Increased business investment is important because this will increase productivity, create jobs and make it easier for wages to rise, economists say.	0.2322601313
TOKYO, Feb 4 (Reuters) - Toyota Motor Corp raised its operating profit forecast for the financial year by 9 percent to a record 2.4 trillion yen ($23.7 billion) as the yen, which has fallen against the dollar by some 9 percent this financial year, buoys profits of the export-oriented car maker.The world’s best-selling automaker said on Tuesday it now expects to post 2.4 trillion yen in annual operating profit, up from its previous forecast of 2.2 trillion yen and higher than its pre-Lehman crisis record of 2.27 trillion yen from six years ago.The revision was almost in line with the 2.44 trillion yen estimated by 23 analysts.For the October-December third quarter, Toyota posted 600.5 billion yen in operating profit, above the average estimate of 575.9 billion yen and nearly five times what it posted a year ago.	1.920170682
TOKYO (Reuters) - Japan's Toyota Motor Corp 7203.T will spend about 150 billion yen ($1.3 billion) to build two new car plants in Mexico and China, two people familiar with plans said, ending a three-year freeze imposed after unchecked growth lumbered the world's biggest auto maker with too many idle production lines.Reuters reported in January that plans were in place for new plants in the two countries, awaiting a green light from top management that has now been given. President Akio Toyoda had been cautious about expanding after Toyota was hit by a capacity glut following the global financial crisis.The new plants will raise Toyota’s annual production capacity by nearly 300,000 cars, the two people said - 200,000 in Mexico and up to 100,000 in China. They declined to be identified because they are not authorized to speak to the media, and said the expansion may be announced formally as early as this month.The renewed expansion drive by Toyota will put more pressure on rivals such as General Motors Co GM.N and Volkswagen AG VOWG_p.DE, in a global automotive industry still burdened by being able to make more cars than it can sell. The increase in global production capacity of up to 300,000 compares with sales of just over 10 million in 2014.Immediately after the financial crisis, big carmakers were cautious about adding production capacity. Now, with demand in the United States back at pre-crisis levels and China’s auto market growing, albeit more slowly, expansion is back on the agenda.A Toyota spokeswoman said nothing had been decided.The Mexican plant is likely to be based in the central state of Guanajuato, the two people said.It’s set to build the next-generation Corolla sedan for the North American market starting in 2019, they said, confirming a Reuters report last month. It would be Toyota’s first passenger car plant in Mexico, where it currently only has a small factory building less than 100,000 Tacoma pickup trucks a year.In China, the world’s biggest auto market, the new plant will be located in the city of Guangzhou. It will produce up to 100,000 Yaris subcompacts a year, starting in 2018, the people said.($1 = 119.7000 yen)	-0.4124004551
CAPE TOWN, Oct 4 (Reuters) - An illegal strike has halted production at Toyota Motor Corp’s manufacturing plant in the South African city of Durban for the last three days, a company official said on Thursday.The plant produces 120,000 units a year, with 50 percent of the cars destined for the export market and the rest sold in South Africa and neighbouring states.“At the moment workers are striking. There is no production,�� Toyota SA spokesman Leo Kok said. (Reporting by Wendell Roelf; Editing by Ed Cropley)	4.697554698
* New model’s fuel economy up 13 percent to 34 mpg* Sentra sales through July down 11 percent* Sentra No. 9 in compact sedan segmentAug 31 (Reuters) - When the Nissan Motor Co compact sedan Sentra rolls into U.S. showrooms in the fourth quarter, consumers may notice that it looks a lot like its bigger stable mate, the recently introduced Altima.Nissan is pinning expectations of increased Sentra sales for the all-new Sentra in part on the more aerodynamic design and resemblance to the better-selling Altima midsize sedan.“The 2013 Nissan Sentra is the most revolutionary design in the nameplate’s 30-year history,�� said Al Castignetti, vice president and general manager of the Nissan brand in North America.Nissan has eliminated 150 pounds and increased the small car’s aerodynamics to help boost its fuel economy to 39 miles per gallon on the highway and 30 mpg in city driving. Sentra’s combined fuel economy rating of 34 mpg is a 13-percent improvement over the current model.The 2013 Sentra will have a 1.8-liter engine, smaller than the current model’s 2-liter engine.Nissan’s compact Sentra has a long way to go if it is going to catch up with the leaders of the compact sedan segment of the U.S. auto industry.Through July, its sales put it ninth in the segment. No. 1 in the compact sedan segment is the Honda Motor Co Civic, with sales of 187,586, almost three times the Sentra.Sales of the Sentra are down 11 percent so far this year, at 65,872. This lackluster performance has allowed the Mazda Motor Corp Mazda 3 to overtake it, at 68,554 sold.Jessica Caldwell, Edmunds.com senior director of industry analysis, said that the Sentra once was among the top compact sedans on the market, but has been passed by better offerings from competitors.“The compact car market has grown in size and opportunity. More people are looking at it because there are better cars than there were before. The new Sentra is a chance for Nissan to take back its place among the more prominent compact cars,�� she said.Competition in the compact sedan segment is keen. The top five entrants all sold well over 100,000 vehicles through July. In order, behind the Honda Civic were the Toyota Motor Corp Corolla, the Ford Motor Co Focus, the General Motors Co Chevrolet Cruze, and the Hyundai Motor Co Elantra.And the Toyota hybrid entry, the Prius, which is the size of a compact sedan, has sold just over 100,000.Nissan has not announced pricing for the new Sentra.Brian Brockman, a company spokesman, said the 2013 Sentra’s prices will not change much from the current offering.The base model of the 2012 Sentra goes for $17,210, and the most-popular offering, the 2.0-liter SV, sells for $19,140. Those prices include destination charges.The Sentra is the third of five new vehicles that Nissan is introducing in the U.S. market in a 15-month period.Its top-selling vehicle, the Altima midsize sedan, recently rolled out to U.S. dealers and the Pathfinder crossover SUV will be available nationwide in the fall.Next year, Nissan will bring out replacements for the Rogue crossover and the Versa subcompact hatchback.With the new vehicles, Nissan hopes to increase its U.S. market share to 10 percent by 2016 or before, up from its current market share of 8 percent.Nissan is the No. 7 automaker in the U.S.	-2.108471993
TOKYO (Reuters) - Toyota Motor Corp 7203.T and Suzuki Motor Corp 7269.T will take small equity stakes in each other, the Japanese car makers said on Wednesday, as they seek to develop newer technologies and meet sweeping changes upending the global auto industry.The tie-up is the latest example of automakers chasing scale to manage costs and boost development. Car makers - especially smaller ones like Suzuki - are struggling to meet the breakneck growth of an industry transformed by the rise of electric vehicles (EVs), ride-hailing and autonomous driving.Toyota will pay around 96 billion yen ($910 million) for a 4.94% stake in Suzuki, while Suzuki will acquire in the market around 48 billion yen worth of shares in Toyota. That is equivalent to 0.2% of Toyota’s shares as of Wednesday’s closing price, before the announcement.The companies said in a joint statement they intended to overcome challenges facing the industry by “building and deepening cooperative relationships in new fields while continuing to be competitors��. They said they would strengthen technologies and products in which each of them specialize in.The firms had said in 2016 they were exploring a partnership, citing technological challenges and the need to keep up with industry consolidation. Earlier this year they said they would produce EVs and compact cars for each other.Automakers around the globe have been joining forces to slash development and manufacturing costs of new technology. Ford Motor Co F.N and Volkswagen AG VOWG_p.DE have said they will spend billions of dollars to jointly develop electric and self-driving vehicles.Shares of Toyota and Suzuki closed little changed before the announcement.The deal brings Suzuki firmly into Toyota' orbit, alongside Daihatsu Motor Co, Hino Motors Ltd 7205.T, Subaru Corp 7270.T, Mazda Motor Corp 7261.T and Yamaha Motor Co 7272.T.Rival Nissan Motor Co 7201.T has an alliance with France's Renault RENA.PA, although that has been shaken following the ouster of former Chairman Carlos Ghosn, and with Mitsubishi Motors Corp 7211.T.Honda Motor Co 7267.T has a tie-up with General Motors Co GM.N.Toyota has been looking to expand scale in next-generation technology and said this year it would offer free access to patents for EV motors and power control units. It believes that move would help it cut by as much as half the outlays for expanded electric and hybrid vehicle components in the United States, China and Japan.Supplying rivals would greatly expand the scale of production for hardware.Suzuki, which specializes in affordable compact cars, had been struggling to keep pace with the huge costs of investing in research and development for automated driving functions.Toyota said in June it aims to get half of its global sales from electrified vehicles by 2025, five years ahead of schedule, and will tap Chinese battery makers to meet the accelerated shift to electricity-powered cars.	3.057471264
BEIJING (Reuters) - Toyota Motor Corp last month announced two deals in China that were small in size but large in strategic planning.The automaker said it would establish a green-tech research institute with Tsinghua University and provide state-owned BAIC Group’s Foton unit with fuel-cell technology for buses. But before it could feel comfortable unveiling those plans, Toyota put in months of work to pledge fresh investment - in the United States.The technology transfers represent gestures of goodwill to Beijing by the Japanese automaker, which wants to “step on the accelerator in China�� as CEO Akio Toyoda told an internal management group, according to minutes of meetings on March 19 and April 23 viewed by Reuters.Announcing U.S. investment first was a strategy Toyoda felt the company needed to pursue to avoid U.S. President Donald Trump’s wrath, the minutes showed - providing a rare window into how it has sought to tread carefully as the United States and China battle for investment, jobs and influence in the global economy.“For Toyota to operate globally, we need to strike a fine balance between China and the United States,�� the March 19 minutes quoted Toyoda as saying. “It’s imperative to avoid making enemies.”According to the April 23 minutes, the Japanese automaker is making what one unnamed senior executive described as a “significant move to steer its focus to China�� �� a market where it is far behind industry leaders Volkswagen AG and General Motors Co.Toyota declined to comment on its internal meetings.Its pivot to China - one that many other global automakers are also making - has been made easier by a thaw in ties between China and Japan but complicated by Trump’s trade policies.That includes the trade war between Washington and Beijing as well as threats from Trump to impose tariffs of up to 25% on imported cars made by foreign automakers. On Friday, Trump declared that some imported vehicles and parts pose a national security threat, although he delayed a decision for as long as six months on whether to impose tariffs.In response, Toyota issued one of its strongest messages on potential tariffs to date, calling the designation “a major set-back for American consumers, workers and the auto industry�� and saying it sent the message “our investments are not welcomed.”Toyota has been at pains to show its commitment to the United States, and in the March 19 minutes Toyoda explained a fresh investment of $749 million in U.S. manufacturing capacity and jobs as “an essential�� step before it could speed up efforts to expand in China.Announcing the new investment on March 14, Toyota stressed the sum helped bump up a five-year investment pledge made in 2017 to almost $13 billion from $10 billion. The day following the announcement, Toyoda also spoke before the Economic Club of Washington, declaring: “I love America��.“I just don’t understand why we are called a national security threat and it pains my heart,�� Toyoda said in answer to a question after his speech. “One thing I would promise, no matter what direction the discussion takes us is that Toyota will not leave America.”Though many other automakers, including U.S. automakers, have announced investments in the United States since Trump came to power in 2017, the near $13 billion pledged by Toyota is the biggest amount by far.Toyota would have pressed ahead with fresh U.S. investment even without its China plans, but there was much internal planning around how the announcements should be timed, company sources with knowledge of the matter said. The sources, who were not authorized to speak to media, declined to be identified.In a further sign of Toyota’s careful approach to relations with Washington, board member Ikuro Sugawara was dispatched in April to meet with U.S. Ambassador William Hagerty at the U.S. embassy in Tokyo to give him the heads up that the two China deals would be announced.“I didn’t think we needed to do that but the Ambassador commended our effort more than I had expected,�� the April 23 minutes quoted Sugawara, a former vice minister for trade, as saying.The U.S. embassy in Tokyo declined to comment on the specifics of the meeting, saying only it was in regular contact with Toyota and many other Japanese firms about their plans to continue investing in the United States.For many automakers, the U.S. auto market is a key profit center that generates industry-wide sales of about 17 million vehicles annually. But China has rapidly grown in importance - with 28 million vehicles sold in 2018 - and is drawing new investment from global automakers eager to keep up with its heavy promotion of electric cars.Toyota commands 14% of the U.S. market, but in China it had just 5.3% share last year and the 1.49 million vehicles it sold were less than half the volume sold by VW and GM.It is aiming to lift sales 10% every year over the next five or six years - roughly equivalent to 3 million cars annually by the mid-2020s, according to a source at a Toyota parts supplier, who declined to be identified as he did not work for the automaker.Asked about Toyota’s China ambitions, a company spokesman said China was an important market and the automaker was looking at strengthening its base there so that it could propel the business forward.China has sometimes been a difficult market for Japanese companies due to historical reasons, with sales in 2012 taking a battering in the wake of diplomatic spats over disputed islets known as Diaoyu in China and Senkaku in Japan.But company sources say Toyota’s pivot has gained steam on the back of an official visit to Japan in May last year by Chinese Premier Li Keqiang, during which Toyoda accompanied Li on a tour of Toyota’s facilities on the northern island of Hokkaido.Since then, Toyota has embarked on an expansion of its manufacturing muscle in China, with plans to add annual production capacity of 120,000 vehicles each at its Tianjin plant and at its Guangzhou plant.It is also expanding distribution networks and is sharing technology to promote goodwill among Chinese leaders, Toyota sources have said.“We have full backing of the Chinese government, but we shouldn’t take it for granted and must continue to make efforts consistently,�� the April 23 minutes quoted Toyoda as saying.In contrast to the automaker’s efforts in the United States, Toyota is content to keep a relatively low profile with regards to its plans in China. Neither the Tianjin nor the Guangzhou plans were formally announced by Toyota. Investment amounts have also not been disclosed.Last month a news conference for international media at the Shanghai auto show was canceled - a move that one company source said was the result of a warning by Toyoda to be circumspect when dealing with the media on the topics of tariff hikes or U.S. import quotas.(This story has been refiled to correct the spelling of Guangzhou in paragraph 25)	6.384778013
TOKYO, July 26 (Reuters) - Japan’s largest automaker, Toyota Motor Corp, said on Friday that its global output fell 4.3 percent in June from a year earlier to 743,404 vehicles.Its January-June global production fell 3.5 percent from the same period a year ago to 4.46 million vehicles.The following are figures for domestic output, exports, overseas and global output of vehicles at Japan’s eight carmakers for June and January-June, with percentage changes from the year before. JUNEJapan Output Exports *Toyota 282,462 (-9.4) 168,426 (-4.8) Nissan 91,919 (-7.9) 54,369 (-14.5) Honda 59,427 (-35.4) 6,367 (-63.0) Suzuki 79,043 (-19.0) 15,655 (-7.1) Mazda 77,874 (+5.0) 62,994 (+5.2) Mitsubishi 55,280 (+20.9) 32,130 (+3.5) Daihatsu 65,840 (-14.0) 874 (-23.7) **Fuji Heavy 52,162 (+3.8) 39,383 (+26.4)Overseas Output Global Output *Toyota 460,942 (-0.9) 743,404 (-4.3) Nissan 326,222 (-3.7) 418,141 (-4.7) Honda 280,460 (+0.8) 339,887 (-8.2) Suzuki 125,806 (-8.8) 204,849 (-13.0) Mazda 23,156 (-18.8) 101,030 (-1.6) Mitsubishi 49,546 (+3.8) 104,826 (+12.2) Daihatsu 20,092 (+5.0) 85,932 (-10.2) **Fuji Heavy 13,366 (-10.6) 65,528 (+0.5) JAN-JUNEJapan Output Exports *Toyota 1,712,106 (-8.4) 975,631 (-4.4) Nissan 446,363 (-22.8) 230,932 (-30.7) Honda 350,715 (-40.3) 65,299 (-55.7) Suzuki 489,841 (-11.7) 84,775 (-14.3) Mazda 470,340 (+12.1) 381,747 (+16.9) Mitsubishi 258,733 (-6.8) 172,332 (-9.8) Daihatsu 386,866 (-8.2) 3,518 (-41.2) **Fuji Heavy 310,472 (+11.1) 216,563 (+13.7)Overseas Output Global Output *Toyota 2,749,736 (-0.3) 4,461,842 (-3.5) Nissan 1,963,840 (-0.6) 2,410,203 (-5.6) Honda 1,720,146 (+9.2) 2,070,861 (-4.2) Suzuki 951,179 (-3.9) 1,441,020 (-6.7) Mazda 141,608 (-23.1) 611,948 (+1.3) Mitsubishi 310,839 (+19.2) 569,572 (+5.8) Daihatsu 119,054 (+6.2) 505,920 (-5.2) **Fuji Heavy 93,795 (-4.5) 404,267 (+7.0)*Figures exclude group companies Daihatsu Motor Co and Hino Motors Co.**Fuji Heavy Industries Ltd makes cars under the Subaru brand. (Reporting by Yoko Kubota; Editing by Chris Gallagher)	0.5622941602
STOCKHOLM, June 29 (Reuters) - * Auto safety gear maker Autoliv confirms Toyota is recalling 1.4 million Prius cars equipped with its airbag inflators.* Shares in Autoliv fell as much as 16 pct to 765 SEK/shr, lowest since Dec 2014, hit by news of Toyota safety recall. Shares were down 5.2 percent by 1003 GMT.* “We see no issues or incidents in any other vehicles. This points to a specific issue and we see no reason to take this any further,�� said Autoliv spokesman Thomas Jonsson.* Jonsson said the company has insurance to cover this type of case, and adds: “Our best estimate today is that our cost will be at the lower end of previously communicated $10 million to $40 million dollars.��* He said Autoliv has equipped other vehicles with the same type of airbag inflator, but that it has not seen any indications of similar problems.* “Our best estimate is that this is specific,�� he said.* Toyota said in a statement the problem had been observed when the vehicle is parked and unoccupied for a period of time.* Autoliv has been growing sales as car makers are replacing faulty airbag inflators made by Japan’s Takata in history’s biggest auto industry safety recall, of over 100 million cars. (Reporting by Mia Shanley and Sven Nordenstam; editing by Niklas Pollard)	11.24112411
* Engine factory to open in late 2015, follows new car plant* Toyota doubling auto production in Brazil* New factories based in Toyota’s Sao Paulo industrial hubBRASILIA, Aug 8 (Reuters) - Japanese automaker Toyota said on Wednesday it will invest about 1 billion reais ($494 million) to build a new Brazilian engine factory supplying local car plants, bringing more of its supply chain to Brazil under government pressure.“With the local production of this engine, the national content of the Etios and Corolla will jump from 65 percent to 85 percent,�� Chief Executive Akio Toyoda told reporters during a visit to the Brazilian capital.“This is a sign of gratitude and greater cooperation with Brazilian society,�� he added.The investment comes as Brazil’s President Dilma Rousseff shapes a new set of rules for the local auto industry, after imposing a steep tax increase on vehicles with significant foreign content to protect local jobs.Toyota executives were in Brazil for the inauguration of a new factory making Etios compact cars, built with an investment of $600 million. That plant is set to produce 70,000 vehicles per year, employing some 1,700 workers.The Etios factory, along with the new engine plant slated to open in the second half of 2015 and the factory currently making the larger Corolla, are clustered in an industrial corridor in Sao Paulo state.Toyoda said initial estimates for the new engine plant suggested it would employ around 600 to 700 workers at first and the workforce would grow as needed.	0.1593918588
BENGALURU, India (Reuters) - In a significant and potentially risky move in an Indian market that global automakers use as a test-bed for smaller, no-frills cars, Toyota Motor Corp 7203.T is betting on pricier premium models offering better safety and quality.The Japanese automaker has been in India for almost two decades, but has failed to displace rivals Maruti Suzuki MRTI.NS and Hyundai Motor 005380.KS, which together control around two-thirds of a market skewed towards cars costing less than $7,000.Now, Toyota aims to buck that trend by focussing on quality over quantity.Naomi Ishii, managing director of the firm’s India unit Toyota Kirloskar Motor, reckons providing dual air bags as standard features will sell core models such as the family-friendly Innova MPV and upmarket Fortuner sport utility vehicle - and help boost Toyota’s 5 percent share of the world’s sixth-largest auto market.“We don’t want to ... just introduce a price-competitive car,�� Ishii told Reuters in an interview at Toyota’s India headquarters in Bengaluru’s business district.“In case we introduce a smaller car, it should have very advanced features in safety, fuel efficiency and exhaust emissions. The price might be higher, but we can show this is the direction.”Ishii, 50, was brought in from Japan last year to head up the Indian operations and form a mid- to long-term strategy for the market. He is among the youngest managing directors, but has already clocked up decades of experience in global product strategy and pricing, and has been advising on Toyota’s future plans.As the India strategy takes shape, Toyota’s two new launches in the next three years will aim at the higher end, where wealthier middle-class Indians want safety and quality rather than just a brash sound system.People familiar with the company say Toyota will launch a compact utility vehicle and a sedan - most likely the Vios, to compete with Honda Motor's 7267.T popular City.Ishii declined to comment on the specific launches.Industry consultant IHS predicts Toyota could sell up to 30,000 of the sedans a year, and up to 50,000 of the compact utility vehicles.Toyota could be shifting its focus to the premium segment ahead of introducing its mini-car affiliate Daihatsu Motor 7262.T to India, said Kaushik Madhavan, automotive head at Frost &amp; Sullivan.“As a brand, Toyota’s not expected to play in the lower segment, but it could have an offering from a different name.”Toyota and Daihatsu dominate in Indonesia, another big emerging market. Ishii does not rule out working with Daihatsu to crack India’s lower-end car segment, but said there are no immediate plans.THE ‘TOYOTA WAY’A straight-shooter, according to employees, Ishii is reinforcing the ‘Toyota Way��, delegating more responsibility to staff, encouraging them to set targets, identify problems and provide solutions.Ishii sees most of Toyota’s existing product range in the premium segment, and doesn’t want to lose any of the company’s 1.1 million customers, who, he says, increasingly want more eco-friendly and technologically advanced cars.Some customers may want these features in smaller cars, and Toyota will address that in its future product planning for India, he added. But N. Raja, head of sales and marketing at Toyota Kirloskar, said the company will not launch a car priced below 500,000 rupees ($7,555).Maruti's top-seller, the Alto, starts at just 250,000 rupees, while Renault RENA.PA has launched its Kwid mini-car priced from 270,000 rupees. “REALLY HAVE TO MODERNISE”Toyota has struggled in India partly because it has been unable to make more of its parts locally, unlike Suzuki Motor 7269.T, which has reduced its costs and cut its prices.Toyota launched its first no-frills car, the Etios sedan, in 2010 and, a year later, the Liva hatchback. In trying to control costs and keep the price low, the company was criticised for compromising on quality and finish. Sales did not take off as expected, hurting plant utilisation levels.A wealthier population, and government plans to tighten safety and emissions rules should help Toyota, analysts say, though a shift upmarket is not without risk in a country where low wages mean no-frills cars make up some 60 percent of total sales.“Indian consumers perceive Toyota as a brand with quality, and that comes at a cost,�� said Puneet Gupta, senior associate at consultant IHS Automotive. “If Toyota is not in the mass segment ... the big risk is if the market starts growing at 15-20 percent, Toyota may not have the dealer network and supplier back-up that is required.”Ishii wants Toyota to double its Indian customer base by 2020 - suggesting it will need to sell 1 million cars over the next five years. By then, India is expected to be the world’s third-largest market with annual sales of 5 million cars.Toyota sold 141,347 vehicles in the year to end-March - a fraction of the 1.2 million sold by Maruti.Last fiscal year, Toyota turned a profit in India, ending three straight years of losses, and held on to its 5 percent market share.“The way I see the future of the Indian car market... is that we really have to modernise,�� Ishii said.	0.613447413
* Toyota says will not disclose timing, amount of share sale* Toyota invested $50 mln in Tesla before IPO in 2010* Follows Daimler’s sale of remaining Tesla shares this week (Updates with Toyota confirmation)TOKYO, Oct 24 (Reuters) - Toyota Motor Corp said on Friday it had sold some of its shares in Tesla Motors Inc but that it would continue to study possible cooperation with the U.S. electric car maker in the future.Toyota, the world’s biggest automaker, invested $50 million in the Palo Alto-based startup in May 2010 ahead of Tesla’s initial public offering in June that year.Toyota said at the time the investment would give it a stake of about 2.5 percent, but the size of its current stake is not clear. Toyota said it would not disclose the timing or amount of the latest sale, which was first reported by the Nikkei business daily.“We will continue to have good relations with Tesla,�� Toyota spokesman Ryo Sakai said, adding that the sale resulted from Toyota’s regular review of its investments.Tesla’s shares were trading at $236 on Thursday, up from their IPO price of $17.Tesla has been supplying batteries and motors for Toyota’s RAV4 electric SUVs that went on sale in 2012, but that arrangement is set to end this year after Toyota sold just 2,000 of the vehicles.Tesla CEO Elon Musk has said the company could sign a new deal with Toyota over the next two to three years.Daimler AG, the parent of Mercedes-Benz, said earlier this week it sold its remaining 4 percent stake in Tesla for a gain of $780 million. Daimler took a 9.1 percent stake in Tesla for around $50 million in May 2009. (Reporting by Abinaya Vijayaraghavan and Maki Shiraki; Editing by Saumyadeb Chakrabarty)	6.069338922
TOKYO, June 25 (Reuters) - Toyota Motor Corp said on Wednesday that it plans to start selling its first fuel-cell vehicle for the mass market by the end of March 2015 in Japan for around 7 million yen ($68,600).The Japanese automaker also said it is preparing to start selling a fuel-cell vehicle around the summer of 2015 in the United States and Europe. ($1 = 102.0500 Japanese Yen) (Reporting by Yoko Kubota; Editing by Chris Gallagher)	1.838767345
